Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2020-05-29,42.35,45.25,41.4,44.95,44.12,3599094.0,6726.0,158786174.0,565270.0,15.71,3.85,2.6
2020-05-28,42.0,43.25,40.7,42.75,41.99,3075213.0,5151.0,129138682.0,369900.0,12.03,2.55,0.75
2020-05-27,38.5,41.6,38.0,41.0,39.97,1425843.0,2961.0,56992732.0,295946.0,20.76,3.6,2.5
2020-05-26,38.7,38.8,37.6,38.45,38.02,875461.0,1672.0,33289229.0,194608.0,22.23,1.2,-0.25
2020-05-22,38.6,39.85,36.85,37.35,38.01,1534935.0,3439.0,58344379.0,428353.0,27.91,3.0,-1.25
2020-05-21,39.65,39.9,38.9,39.35,39.47,740340.0,1547.0,29222213.0,182348.0,24.63,1.0,-0.3
2020-05-20,39.0,39.85,38.15,39.1,38.85,1077749.0,2005.0,41875568.0,193718.0,17.97,1.7,0.1
2020-05-19,40.5,40.7,37.75,38.2,39.31,1748641.0,3105.0,68745586.0,393911.0,22.53,2.95,-2.3
2020-05-18,44.0,44.0,39.5,39.65,40.47,1773145.0,5287.0,71763757.0,808815.0,45.61,4.5,-4.35
2020-05-15,45.1,45.4,43.6,43.8,44.14,983917.0,4266.0,43428314.0,294107.0,29.89,1.8,-1.3
2020-05-14,42.65,45.65,42.5,45.4,44.55,1803842.0,3878.0,80368962.0,440126.0,24.4,3.15,2.75
2020-05-13,45.0,45.0,42.3,43.15,43.35,1396508.0,3109.0,60535444.0,285985.0,20.48,2.7,-1.85
2020-05-12,42.85,42.85,40.3,41.45,41.21,1712090.0,5400.0,70547867.0,509354.0,29.75,2.55,-1.4
2020-05-11,43.0,44.65,42.75,43.2,43.71,1176967.0,3140.0,51442046.0,291314.0,24.75,1.9,0.2
2020-05-08,43.6,44.35,42.3,42.65,43.19,531082.0,1487.0,22939795.0,144237.0,27.16,2.05,-0.95
2020-05-07,43.0,44.8,42.75,43.2,43.65,697736.0,1717.0,30456611.0,118235.0,16.95,2.05,0.2
2020-05-06,43.15,44.1,41.95,43.85,43.3,996921.0,2333.0,43170028.0,184076.0,18.46,2.15,0.7
2020-05-05,45.1,45.3,42.75,43.0,43.89,759181.0,2354.0,33324245.0,257085.0,33.86,2.55,-2.1
2020-05-04,47.5,47.5,43.7,44.05,44.71,1295753.0,3999.0,57934565.0,557708.0,43.04,3.8,-3.45
2020-04-30,47.6,50.75,46.6,48.8,49.21,2392558.0,7068.0,117728789.0,493840.0,20.64,4.15,1.2
2020-04-29,47.8,47.85,45.8,46.55,46.59,826610.0,2509.0,38508038.0,217030.0,26.26,2.05,-1.25
2020-04-28,45.45,48.0,44.45,46.75,45.85,945107.0,3531.0,43335655.0,370040.0,39.15,3.55,1.3
2020-04-27,43.25,44.8,43.0,44.5,43.83,696173.0,1647.0,30515567.0,136174.0,19.56,1.8,1.25
2020-04-24,43.5,44.15,42.9,43.1,43.47,628441.0,1937.0,27320426.0,226166.0,35.99,1.25,-0.4
2020-04-23,45.3,46.0,44.0,44.95,45.19,943733.0,3082.0,42643473.0,187310.0,19.85,2.0,-0.35
2020-04-22,44.1,44.4,42.0,44.1,43.25,1187227.0,2965.0,51351459.0,184895.0,15.57,2.4,0.0
2020-04-21,45.0,45.0,42.7,43.4,43.37,840761.0,2970.0,36466666.0,290834.0,34.59,2.3,-1.6
2020-04-20,48.45,48.45,45.3,46.05,46.45,1351192.0,3867.0,62768327.0,311715.0,23.07,3.15,-2.4
2020-04-17,44.2,46.35,43.25,45.95,44.93,2234671.0,5818.0,100397130.0,486501.0,21.77,3.1,1.75
2020-04-16,41.2,42.65,40.7,42.15,41.73,839661.0,2202.0,35039824.0,163799.0,19.51,1.95,0.95
2020-04-15,41.0,43.8,41.0,41.4,42.52,1436303.0,3683.0,61074153.0,303169.0,21.11,2.8,0.4
2020-04-13,41.4,41.55,39.75,40.65,40.65,782614.0,2407.0,31809800.0,192244.0,24.56,1.8,-0.75
2020-04-09,41.5,42.5,40.1,41.0,41.05,1205104.0,2752.0,49466809.0,329389.0,27.33,2.4,-0.5
2020-04-08,43.0,45.3,40.55,40.8,42.75,2163009.0,5287.0,92477887.0,207122.0,9.58,4.75,-2.2
2020-04-07,41.0,43.1,40.4,42.75,41.67,1059579.0,2480.0,44155733.0,173008.0,16.33,2.7,1.75
2020-04-03,41.3,41.3,39.5,39.95,40.15,800340.0,1718.0,32135126.0,101750.0,12.71,1.8,-1.35
2020-04-01,41.0,41.55,39.35,41.3,40.8,799277.0,2180.0,32607146.0,129838.0,16.24,2.2,0.3
2020-03-31,42.7,42.7,40.75,41.05,41.33,716537.0,1884.0,29616121.0,158267.0,22.09,1.95,-1.65
2020-03-30,44.55,44.55,40.25,40.7,41.5,1027995.0,3082.0,42666798.0,166486.0,16.2,4.3,-3.85
2020-03-27,43.5,47.45,42.5,44.45,44.75,2453763.0,4886.0,109809144.0,282296.0,11.5,4.95,0.95
2020-03-26,39.6,44.7,37.75,41.8,42.06,1748712.0,5295.0,73543365.0,421003.0,24.08,6.95,2.2
2020-03-25,39.0,41.55,35.7,38.35,38.63,1101017.0,3142.0,42534621.0,175784.0,15.97,5.85,-0.65
2020-03-24,44.0,44.0,37.35,37.8,39.59,1173945.0,3692.0,46471766.0,296455.0,25.25,6.65,-6.2
2020-03-23,51.0,51.0,39.85,40.15,42.86,817116.0,6184.0,35025265.0,312798.0,38.28,11.15,-10.85
2020-03-20,52.2,55.8,52.2,52.85,53.82,1240703.0,2892.0,66769927.0,219618.0,17.7,3.6,0.65
2020-03-19,51.9,56.85,49.6,52.2,52.78,1506302.0,3895.0,79501212.0,426867.0,28.34,7.25,0.3
2020-03-18,59.0,59.55,50.25,54.2,54.02,917805.0,4464.0,49579067.0,203820.0,22.21,9.3,-4.8
2020-03-17,66.5,66.5,57.15,58.15,60.78,860039.0,2910.0,52276641.0,187543.0,21.81,9.35,-8.35
2020-03-16,66.0,66.0,62.5,63.2,64.24,689204.0,3156.0,44273380.0,336729.0,48.86,3.5,-2.8
2020-03-13,59.4,69.2,53.95,68.55,62.02,1216118.0,4214.0,75422541.0,246281.0,20.25,15.25,9.15
2020-03-12,68.5,68.5,62.5,63.1,64.81,1009644.0,5312.0,65434889.0,212527.0,21.05,6.0,-5.4
2020-03-11,73.5,75.2,71.0,71.4,72.65,606112.0,2215.0,44036068.0,95990.0,15.84,4.2,-2.1
2020-03-09,78.0,78.65,69.75,72.8,73.47,1032282.0,3781.0,75837990.0,201299.0,19.5,8.9,-5.2
2020-03-06,80.0,81.2,76.4,80.05,79.47,433187.0,1970.0,34426043.0,125279.0,28.92,4.8,0.05
2020-03-05,86.6,86.6,82.9,83.1,83.86,1059568.0,1719.0,88855077.0,191553.0,18.08,3.7,-3.5
2020-03-04,84.55,84.65,82.1,83.45,83.6,311597.0,1191.0,26049278.0,79733.0,25.59,2.55,-1.1
2020-03-03,83.0,85.45,82.5,84.55,83.85,334157.0,1127.0,28019571.0,64345.0,19.26,2.95,1.55
2020-03-02,86.7,88.3,81.9,82.75,84.43,659549.0,2512.0,55687915.0,270378.0,40.99,6.4,-3.95
2020-02-28,86.4,87.05,85.1,85.85,86.2,388128.0,1490.0,33457135.0,61819.0,15.93,1.95,-0.55
2020-02-27,85.25,89.5,84.65,89.05,87.5,650669.0,2123.0,56933098.0,111894.0,17.2,4.85,3.8
2020-02-26,87.8,87.8,84.6,85.05,85.45,166385.0,740.0,14218304.0,45225.0,27.18,3.2,-2.75
2020-02-25,87.0,87.9,85.95,86.35,86.79,169128.0,588.0,14678695.0,44117.0,26.08,1.95,-0.65
2020-02-24,86.5,87.55,86.05,86.65,86.73,149581.0,582.0,12973597.0,35427.0,23.68,1.5,0.15
2020-02-20,85.75,88.0,85.15,87.55,86.98,590480.0,1671.0,51360040.0,105233.0,17.82,2.85,1.8
2020-02-19,82.6,85.4,82.6,84.45,84.43,490254.0,1462.0,41392572.0,96533.0,19.69,2.8,1.85
2020-02-18,84.5,84.6,81.0,81.95,82.09,458988.0,1445.0,37676391.0,131469.0,28.64,3.6,-2.55
2020-02-17,87.1,87.35,84.1,84.4,85.38,384335.0,1056.0,32815807.0,85755.0,22.31,3.25,-2.7
2020-02-14,89.75,89.9,86.85,87.15,88.2,274719.0,896.0,24231108.0,86721.0,31.57,3.05,-2.6
2020-02-13,90.25,90.35,89.0,89.2,89.39,147763.0,492.0,13208454.0,47901.0,32.42,1.35,-1.05
2020-02-12,91.05,91.25,89.65,90.4,90.45,139348.0,482.0,12604005.0,26677.0,19.14,1.6,-0.65
2020-02-11,90.2,91.3,90.05,90.5,90.57,99006.0,443.0,8966542.0,24274.0,24.52,1.25,0.3
2020-02-10,91.8,91.8,89.9,90.0,90.83,269402.0,882.0,24469062.0,56822.0,21.09,1.9,-1.8
2020-02-07,92.9,93.4,90.9,91.15,92.25,431665.0,943.0,39820484.0,96866.0,22.44,2.5,-1.75
2020-02-06,91.2,93.65,90.55,92.5,92.34,428909.0,1554.0,39606468.0,50673.0,11.81,3.1,1.3
2020-02-05,90.5,91.0,89.2,90.85,90.1,260441.0,1166.0,23466979.0,34425.0,13.22,1.8,0.35
2020-02-04,88.7,90.3,87.8,89.75,89.08,463936.0,1707.0,41327971.0,94387.0,20.34,2.5,1.05
2020-02-03,88.0,89.9,87.05,88.5,88.7,445276.0,2181.0,39494725.0,95346.0,21.41,2.85,0.5
2020-02-01,92.0,92.0,87.45,88.25,89.59,472214.0,1878.0,42306686.0,59505.0,12.6,4.55,-3.75
2020-01-31,94.5,94.5,90.85,91.2,92.64,1161012.0,1642.0,107551463.0,750910.0,64.68,3.65,-3.3
2020-01-30,95.9,95.9,91.2,93.0,93.0,301108.0,1259.0,28002145.0,48464.0,16.1,4.7,-2.9
2020-01-29,96.0,96.3,94.65,94.85,95.54,234034.0,845.0,22360692.0,37857.0,16.18,1.65,-1.15
2020-01-28,96.0,96.2,94.7,95.25,95.46,289456.0,1058.0,27631903.0,66910.0,23.12,1.5,-0.75
2020-01-27,96.0,96.8,94.85,95.65,96.02,284305.0,1162.0,27299898.0,41140.0,14.47,1.95,-0.35
2020-01-24,92.75,96.95,92.75,96.0,96.03,492384.0,2801.0,47282244.0,112707.0,22.89,4.2,3.25
2020-01-23,93.8,95.9,93.35,94.5,95.04,299013.0,1707.0,28419314.0,54474.0,18.22,2.55,0.7
2020-01-22,95.05,95.6,93.4,93.75,94.47,605727.0,2086.0,57224462.0,149474.0,24.68,2.2,-1.3
2020-01-21,94.0,96.35,93.55,94.6,94.86,1202897.0,5492.0,114104710.0,158552.0,13.18,2.8,0.6
2020-01-20,92.45,94.45,88.0,93.8,91.41,2529652.0,11095.0,231233612.0,205819.0,8.14,6.45,1.35
2020-01-17,92.9,93.4,91.35,91.65,92.22,336747.0,1470.0,31054143.0,51483.0,15.29,2.05,-1.25
2020-01-16,91.05,94.1,91.0,92.95,93.18,627614.0,2912.0,58483483.0,151545.0,24.15,3.1,1.9
2020-01-15,91.4,91.6,90.2,91.0,90.91,283055.0,1205.0,25732317.0,44421.0,15.69,1.4,-0.4
2020-01-14,90.35,91.4,89.6,91.2,90.48,895248.0,3123.0,81004594.0,157990.0,17.65,1.8,0.85
2020-01-13,89.5,90.4,89.3,90.1,90.02,117109.0,699.0,10541697.0,24363.0,20.8,1.1,0.6
2020-01-10,90.2,90.4,88.45,88.8,89.36,334091.0,1272.0,29854585.0,101988.0,30.53,1.95,-1.4
2020-01-09,88.15,90.8,87.85,89.7,89.94,482039.0,2045.0,43356791.0,126754.0,26.3,2.95,1.55
2020-01-08,86.35,87.2,85.7,86.95,86.53,267085.0,1343.0,23110093.0,41905.0,15.69,1.5,0.6
2020-01-07,88.0,88.95,86.65,87.35,87.21,506906.0,1812.0,44206498.0,194240.0,38.32,2.3,-0.65
2020-01-06,90.05,90.45,86.85,87.15,88.07,271254.0,1391.0,23889410.0,65640.0,24.2,3.6,-2.9
2020-01-03,92.25,92.45,90.55,90.95,91.39,290727.0,1140.0,26568145.0,55138.0,18.97,1.9,-1.3
2020-01-02,88.75,92.75,88.75,92.2,91.0,603610.0,2325.0,54926689.0,164489.0,27.25,4.0,3.45
2020-01-01,88.8,89.25,88.1,88.75,88.59,346724.0,1180.0,30715202.0,105414.0,30.4,1.15,-0.05
2019-12-31,87.5,89.05,86.9,88.05,88.16,244939.0,1033.0,21593876.0,49333.0,20.14,2.15,0.55
2019-12-30,87.9,88.9,87.15,87.6,88.13,304425.0,970.0,26829216.0,103634.0,34.04,1.75,-0.3
2019-12-27,86.15,88.65,85.65,88.2,87.86,375947.0,2014.0,33030301.0,72309.0,19.23,3.0,2.05
2019-12-26,85.65,86.0,85.2,85.55,85.62,139415.0,653.0,11936508.0,27642.0,19.83,0.8,-0.1
2019-12-24,86.4,86.5,85.5,85.65,85.98,128945.0,410.0,11086282.0,28952.0,22.45,1.0,-0.75
2019-12-23,87.5,87.5,85.5,85.85,86.22,259137.0,1144.0,22344006.0,44381.0,17.13,2.0,-1.65
2019-12-20,86.1,88.2,86.1,87.5,87.4,184910.0,1052.0,16161175.0,58454.0,31.61,2.1,1.4
2019-12-19,86.0,86.95,85.6,86.8,86.44,140510.0,692.0,12145251.0,63715.0,45.35,1.35,0.8
2019-12-18,86.05,86.75,85.35,86.0,86.0,337513.0,1559.0,29024877.0,66387.0,19.67,1.4,-0.05
2019-12-17,86.3,87.2,85.65,85.95,86.36,351923.0,1107.0,30390766.0,44076.0,12.52,1.55,-0.35
2019-12-16,86.9,86.9,85.4,86.0,86.22,735133.0,1196.0,63384991.0,36965.0,5.03,1.5,-0.9
2019-12-13,85.35,87.6,85.35,86.9,86.64,649969.0,1532.0,56315740.0,140073.0,21.55,2.25,1.55
2019-12-12,84.5,85.7,84.45,85.3,85.03,374759.0,1387.0,31867525.0,87330.0,23.3,1.25,0.8
2019-12-11,84.0,84.9,83.3,84.15,84.21,696174.0,1675.0,58622861.0,160305.0,23.03,1.6,0.15
2019-12-10,84.6,85.2,83.05,83.6,84.13,465400.0,3363.0,39153233.0,90043.0,19.35,2.15,-1.0
2019-12-09,84.4,85.35,83.1,84.3,84.43,432547.0,2191.0,36520527.0,107481.0,24.85,2.25,-0.1
2019-12-06,87.0,87.45,83.8,84.25,85.5,479807.0,4601.0,41022685.0,135843.0,28.31,3.65,-2.75
2019-12-05,88.35,88.35,86.3,86.75,87.07,884534.0,2686.0,77018870.0,168239.0,19.02,2.05,-1.6
2019-12-04,85.2,88.2,84.4,87.85,86.77,2066092.0,8721.0,179276258.0,269256.0,13.03,3.8,2.65
2019-12-03,87.4,87.45,85.6,86.15,86.23,437605.0,2881.0,37733011.0,80271.0,18.34,1.85,-1.25
2019-12-02,89.45,89.85,87.05,87.3,88.23,741259.0,3754.0,65398558.0,68348.0,9.22,2.8,-2.15
2019-11-29,90.95,91.7,88.6,88.9,90.22,749416.0,3367.0,67609656.0,192017.0,25.62,3.1,-2.05
2019-11-28,88.25,91.25,87.8,90.85,90.03,1086137.0,3765.0,97782205.0,148511.0,13.67,3.45,2.6
2019-11-27,88.2,88.3,86.05,87.4,87.26,457802.0,1903.0,39948610.0,77020.0,16.82,2.25,-0.8
2019-11-26,90.7,92.05,87.2,87.7,90.02,1007156.0,3721.0,90668186.0,194224.0,19.28,4.85,-3.0
2019-11-25,88.0,89.9,87.6,89.45,89.25,500865.0,2376.0,44702236.0,106501.0,21.26,2.3,1.45
2019-11-22,88.4,88.6,87.3,87.8,87.81,1790626.0,2473.0,157243588.0,159787.0,8.92,1.3,-0.6
2019-11-21,88.5,89.45,87.45,87.85,88.48,556541.0,2064.0,49243859.0,217915.0,39.16,2.0,-0.65
2019-11-20,88.9,89.6,87.3,88.6,88.51,868558.0,3116.0,76876457.0,147958.0,17.03,2.3,-0.3
2019-11-19,87.0,88.7,86.15,87.9,87.5,558661.0,2128.0,48880718.0,96966.0,17.36,2.55,0.9
2019-11-18,84.95,87.4,84.5,86.95,86.36,787378.0,2312.0,67995231.0,202439.0,25.71,2.9,2.0
2019-11-15,85.0,85.4,82.9,84.3,84.12,480663.0,1418.0,40433476.0,90990.0,18.93,2.5,-0.7
2019-11-14,82.5,85.15,82.15,84.6,83.67,541243.0,1563.0,45286006.0,89698.0,16.57,3.0,2.1
2019-11-13,83.3,83.9,82.05,82.5,83.11,461135.0,1147.0,38323109.0,106759.0,23.15,1.85,-0.8
2019-11-11,82.2,83.6,81.35,83.2,82.94,390405.0,1221.0,32379941.0,71004.0,18.19,2.25,1.0
2019-11-08,84.65,84.65,82.0,82.2,83.03,620109.0,1783.0,51489183.0,107433.0,17.32,2.65,-2.45
2019-11-07,84.8,85.4,83.45,83.95,84.09,412008.0,1318.0,34644714.0,96041.0,23.31,1.95,-0.85
2019-11-06,85.0,86.0,83.5,84.65,84.79,722842.0,1912.0,61289325.0,132124.0,18.28,2.5,-0.35
2019-11-05,88.55,88.7,84.2,84.4,86.01,741175.0,2665.0,63748788.0,215747.0,29.11,4.5,-4.15
2019-11-04,86.7,89.2,86.6,88.35,88.24,1095974.0,3380.0,96713793.0,263707.0,24.06,2.6,1.65
2019-11-01,83.85,86.45,83.45,86.05,85.32,882244.0,2852.0,75273718.0,167502.0,18.99,3.0,2.2
2019-10-31,82.9,85.25,81.95,83.75,83.82,3393086.0,3359.0,284409377.0,2475650.0,72.96,3.3,0.85
2019-10-30,83.0,83.0,81.8,82.05,82.36,385998.0,1275.0,31790636.0,116680.0,30.23,1.2,-0.95
2019-10-29,81.4,82.6,80.8,82.2,81.78,681011.0,1734.0,55693022.0,119969.0,17.62,1.8,0.8
2019-10-27,81.1,81.6,80.7,80.9,81.01,77820.0,754.0,6304439.0,55494.0,71.31,0.9,-0.2
2019-10-25,80.75,81.4,79.75,80.25,80.26,617873.0,1944.0,49588325.0,217885.0,35.26,1.65,-0.5
2019-10-24,84.0,84.0,80.4,81.0,81.5,893086.0,2753.0,72783299.0,188665.0,21.12,3.6,-3.0
2019-10-23,83.8,84.5,83.0,83.3,83.92,878670.0,1726.0,73737408.0,83433.0,9.5,1.5,-0.5
2019-10-22,85.0,85.0,83.3,83.5,84.24,856384.0,2360.0,72139934.0,118457.0,13.83,1.7,-1.5
2019-10-18,84.7,84.8,83.5,84.0,84.2,967696.0,2826.0,81480041.0,207834.0,21.48,1.3,-0.7
2019-10-17,81.9,84.8,81.7,84.4,83.52,1579502.0,5077.0,131912527.0,276889.0,17.53,3.1,2.5
2019-10-16,86.05,86.8,79.05,82.15,82.35,3937293.0,10833.0,324251690.0,476349.0,12.1,7.75,-3.9
2019-10-15,82.9,85.55,81.75,84.5,84.43,10865212.0,2669.0,917375008.0,10124753.0,93.18,3.8,1.6
2019-10-14,84.35,85.2,82.4,83.25,84.49,1894318.0,1805.0,160054789.0,826749.0,43.64,2.8,-1.1
2019-10-11,84.5,85.45,83.5,84.15,84.51,1856804.0,1954.0,156914597.0,77556.0,4.18,1.95,-0.35
2019-10-10,86.3,86.3,83.5,84.3,84.37,267828.0,1186.0,22596063.0,58044.0,21.67,2.8,-2.0
2019-10-09,84.9,86.35,84.05,85.9,85.44,374414.0,1128.0,31990651.0,53886.0,14.39,2.3,1.0
2019-10-07,88.0,88.0,83.9,84.95,84.94,737480.0,1450.0,62644122.0,78281.0,10.61,4.1,-3.05
2019-10-04,89.05,89.6,84.35,85.8,86.73,1443127.0,2717.0,125155404.0,735326.0,50.95,5.25,-3.25
2019-10-03,87.55,89.45,85.4,88.9,87.89,801366.0,1905.0,70431414.0,75962.0,9.48,4.05,1.35
2019-10-01,91.1,93.15,80.7,87.75,87.75,1542804.0,4879.0,135384734.0,178840.0,11.59,12.45,-3.35
2019-09-30,94.5,94.5,89.25,90.4,90.91,3109038.0,5393.0,282646267.0,227369.0,7.31,5.25,-4.1
2019-09-27,94.0,95.5,92.3,93.75,93.75,1246172.0,2609.0,116823890.0,148177.0,11.89,3.2,-0.25
2019-09-26,92.9,94.9,92.0,93.6,93.25,1387501.0,2480.0,129387180.0,98968.0,7.13,2.9,0.7
2019-09-25,94.0,94.2,91.6,92.1,92.54,873350.0,1794.0,80820820.0,66427.0,7.61,2.6,-1.9
2019-09-24,96.5,97.2,93.9,94.25,95.49,870109.0,2067.0,83088613.0,80183.0,9.22,3.3,-2.25
2019-09-23,95.55,98.6,91.4,95.85,94.5,4189428.0,12291.0,395915931.0,1066480.0,25.46,7.2,0.3
2019-09-20,84.0,95.55,83.15,94.75,90.14,2027173.0,6686.0,182730659.0,312017.0,15.39,12.4,10.75
2019-09-19,84.55,84.55,82.6,83.5,83.86,663650.0,987.0,55651276.0,62226.0,9.38,1.95,-1.05
2019-09-18,84.6,85.5,83.85,84.55,84.6,1218188.0,1471.0,103063391.0,35473.0,2.91,1.65,-0.05
2019-09-17,86.0,86.2,83.35,83.7,84.58,303334.0,955.0,25654813.0,51122.0,16.85,2.85,-2.3
2019-09-16,86.4,86.9,85.15,85.5,85.67,824303.0,1531.0,70620415.0,109702.0,13.31,1.75,-0.9
2019-09-13,86.0,87.55,84.65,86.95,85.62,1098513.0,1964.0,94059569.0,61622.0,5.61,2.9,0.95
2019-09-12,86.0,87.55,85.55,85.75,86.35,482965.0,1104.0,41702547.0,61265.0,12.69,2.0,-0.25
2019-09-11,86.3,86.8,84.9,85.7,85.72,309088.0,1243.0,26494017.0,55315.0,17.9,1.9,-0.6
2019-09-09,83.1,86.6,82.45,86.3,85.3,678398.0,1947.0,57865272.0,100197.0,14.77,4.15,3.2
2019-09-06,81.85,83.35,80.9,83.1,82.28,175172.0,752.0,14413125.0,46696.0,26.66,2.45,1.25
2019-09-05,81.95,82.9,80.55,81.0,81.56,565097.0,1432.0,46086676.0,184382.0,32.63,2.35,-0.95
2019-09-04,81.55,82.35,80.0,81.95,81.23,573449.0,962.0,46579777.0,42438.0,7.4,2.35,0.4
2019-09-03,82.5,82.5,79.8,81.4,81.18,445135.0,1512.0,36137980.0,86548.0,19.44,2.7,-1.1
2019-08-30,81.7,83.35,80.2,83.0,81.61,702501.0,3298.0,57332569.0,125136.0,17.81,3.15,1.3
2019-08-29,81.85,81.85,79.25,80.4,80.21,783928.0,2135.0,62875870.0,59442.0,7.58,2.6,-1.45
2019-08-28,84.2,85.3,81.5,81.8,82.5,814479.0,1572.0,67197574.0,68795.0,8.45,3.8,-2.4
2019-08-27,83.75,85.7,83.75,84.2,84.41,335372.0,1532.0,28308537.0,66570.0,19.85,1.95,0.45
2019-08-26,83.8,83.8,79.65,83.05,80.72,1318797.0,3051.0,106453230.0,120259.0,9.12,4.15,-0.75
2019-08-23,80.7,82.75,79.1,80.6,81.25,676814.0,1563.0,54992747.0,90769.0,13.41,3.65,-0.1
2019-08-22,82.85,82.85,79.9,80.4,81.3,552795.0,1512.0,44943590.0,87336.0,15.8,2.95,-2.45
2019-08-21,85.1,85.1,81.9,82.2,82.83,554286.0,1411.0,45914202.0,139180.0,25.11,3.2,-2.9
2019-08-20,85.85,85.85,83.6,84.65,84.29,399700.0,989.0,33691273.0,41109.0,10.28,2.25,-1.2
2019-08-19,86.0,86.5,84.9,85.65,85.79,287985.0,888.0,24707426.0,33636.0,11.68,1.6,-0.35
2019-08-16,84.8,85.5,83.6,85.25,84.83,263291.0,1155.0,22336065.0,32998.0,12.53,1.9,0.45
2019-08-14,83.9,86.5,83.75,84.45,85.18,619618.0,1809.0,52777188.0,81850.0,13.21,2.75,0.55
2019-08-13,89.0,89.0,83.0,83.25,85.68,1575186.0,3318.0,134958935.0,816248.0,51.82,6.0,-5.75
2019-08-09,88.3,90.25,87.05,87.9,88.65,740309.0,2272.0,65631696.0,108060.0,14.6,3.2,-0.4
2019-08-08,87.6,87.95,85.25,87.35,86.25,509337.0,1983.0,43931957.0,64307.0,12.63,2.7,-0.25
2019-08-07,88.15,89.25,86.4,86.8,88.05,498726.0,1759.0,43914698.0,78172.0,15.67,2.85,-1.35
2019-08-06,88.0,88.85,87.0,88.15,88.07,664880.0,1740.0,58555351.0,69821.0,10.5,1.85,0.15
2019-08-05,86.8,89.15,85.0,87.45,86.96,995125.0,2534.0,86538089.0,89477.0,8.99,4.15,0.65
2019-08-02,89.0,90.25,87.0,87.3,88.61,654277.0,2181.0,57974012.0,113822.0,17.4,3.25,-1.7
2019-08-01,92.0,92.0,87.85,89.4,89.94,679109.0,2357.0,61082378.0,277130.0,40.81,4.15,-2.6
2019-07-31,90.5,92.8,89.2,92.4,91.6,465340.0,1989.0,42626169.0,99409.0,21.36,3.6,1.9
2019-07-30,94.45,95.0,90.2,90.65,92.57,491653.0,1707.0,45511378.0,123662.0,25.15,4.8,-3.8
2019-07-29,96.75,96.75,93.2,93.7,94.03,1213955.0,2121.0,114144666.0,747390.0,61.57,3.55,-3.05
2019-07-26,93.0,95.75,92.65,95.3,93.56,1196149.0,2556.0,111911593.0,573372.0,47.93,3.1,2.3
2019-07-25,93.0,93.65,91.65,92.45,92.5,973606.0,3421.0,90054988.0,472378.0,48.52,2.0,-0.55
2019-07-24,94.9,95.0,92.75,93.1,93.76,615751.0,2099.0,57731543.0,275946.0,44.81,2.25,-1.8
2019-07-23,96.0,96.2,93.65,94.2,95.22,1638620.0,4632.0,156028875.0,1052008.0,64.2,2.55,-1.8
2019-07-22,98.9,98.9,94.7,95.65,95.92,2398101.0,5371.0,230021775.0,1177436.0,49.1,4.2,-3.25
2019-07-19,99.6,100.0,98.35,98.85,99.04,1582528.0,4429.0,156731030.0,887380.0,56.07,1.65,-0.75
2019-07-18,103.5,103.5,98.8,99.15,100.88,1156511.0,4665.0,116668455.0,332136.0,28.72,4.7,-4.35
2019-07-17,107.0,107.0,102.1,103.15,103.65,1704252.0,4732.0,176639763.0,646466.0,37.93,4.9,-3.85
2019-07-16,108.2,108.7,101.9,107.35,106.31,3034061.0,10675.0,322541877.0,620722.0,20.46,6.8,-0.85
2019-07-15,107.6,107.6,103.4,106.6,105.47,824536.0,2706.0,86964780.0,289797.0,35.15,4.2,-1.0
2019-07-12,105.1,106.85,104.7,106.2,105.46,1754397.0,3767.0,185016421.0,1487555.0,84.79,2.15,1.1
2019-07-11,104.85,106.0,104.55,104.85,104.95,772652.0,1579.0,81093194.0,434666.0,56.26,1.45,0.0
2019-07-10,106.55,107.8,104.85,105.3,106.53,256907.0,1156.0,27369057.0,46690.0,18.17,2.95,-1.25
2019-07-09,104.65,107.2,103.65,106.65,105.5,337456.0,1009.0,35602112.0,84940.0,25.17,3.55,2.0
2019-07-08,106.85,106.9,104.2,105.15,105.34,430030.0,1132.0,45299175.0,74654.0,17.36,2.7,-1.7
2019-07-05,109.0,109.7,106.7,107.2,108.32,523089.0,1313.0,56659012.0,116518.0,22.27,3.0,-1.8
2019-07-04,109.9,110.15,108.45,108.85,109.32,375572.0,1616.0,41055671.0,77051.0,20.52,1.7,-1.05
2019-07-03,108.15,110.35,108.1,109.75,109.66,345561.0,1274.0,37895407.0,111511.0,32.27,2.25,1.6
2019-07-02,109.9,109.9,108.05,108.45,108.72,307888.0,1098.0,33472240.0,54874.0,17.82,1.85,-1.45
2019-07-01,108.9,109.5,107.7,109.1,108.65,740380.0,1529.0,80439743.0,362441.0,48.95,1.8,0.2
2019-06-28,108.5,109.05,106.8,108.3,107.94,573031.0,1598.0,61851272.0,164560.0,28.72,2.25,-0.2
2019-06-27,104.55,109.7,104.55,108.5,107.37,857244.0,3104.0,92043907.0,215508.0,25.14,5.15,3.95
2019-06-26,104.5,104.75,103.6,104.5,104.13,645562.0,991.0,67223888.0,335208.0,51.92,1.15,0.0
2019-06-25,102.0,104.45,102.0,103.95,103.71,344827.0,871.0,35763600.0,140151.0,40.64,2.45,1.95
